fecha,turno,linea,sku,molde,cavidad,lote_resina,peso_g,peso_objetivo_g,veredicto
2026-05-15,tarde,L3,ENV-500,M-12,8,R-P0037,24.403,24.5,conforme
2026-05-15,tarde,L3,ENV-500,M-12,6,R-P0037,24.701,24.5,conforme
2026-05-15,tarde,L3,ENV-500,M-12,5,R-P0037,24.626,24.5,conforme
2026-05-15,tarde,L3,ENV-500,M-12,7,R-P0037,24.512,24.5,conforme
2026-05-15,tarde,L3,ENV-500,M-12,8,R-P0037,24.765,24.5,conforme
2026-05-15,tarde,L3,ENV-500,M-12,5,R-P0037,23.677,24.5,no conforme
2026-05-15,noche,L1,ENV-1000,M-18,5,R-P0037,39.011,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,37.202,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,5,R-P0037,38.08,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,38.633,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,38.478,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,5,R-P0037,38.46,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,5,R-P0037,38.146,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,37.845,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,38.563,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,38.615,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,37.695,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,38.022,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,3,R-P0037,37.897,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,38.302,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,5,R-P0037,38.557,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,37.994,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,4,R-P0037,37.614,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,38.247,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,38.24,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,3,R-P0037,37.649,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,38.137,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,4,R-P0037,38.177,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,37.989,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,6,R-P0037,37.99,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,37.914,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,1,R-P0037,37.807,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,3,R-P0037,38.304,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,3,R-P0037,37.62,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,4,R-P0037,38.353,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,4,R-P0037,38.456,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,3,R-P0037,39.4,38.2,conforme
2026-05-15,noche,L1,ENV-1000,M-18,2,R-P0037,38.375,38.2,conforme
2026-05-15,noche,L2,BAN-250,M-09,9,R-P0037,12.786,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,7,R-P0037,13.757,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,12,R-P0037,12.647,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,6,R-P0037,12.693,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,12,R-P0037,12.802,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,10,R-P0037,12.647,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,2,R-P0037,12.692,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,1,R-P0037,13.001,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,6,R-P0037,12.885,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,8,R-P0037,12.907,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,8,R-P0037,12.554,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,9,R-P0037,12.771,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,4,R-P0037,13.212,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,10,R-P0037,12.532,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,3,R-P0037,12.806,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,3,R-P0037,12.746,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,9,R-P0037,12.653,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,4,R-P0037,12.906,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,2,R-P0037,12.586,12.7,conforme
2026-05-15,noche,L2,BAN-250,M-09,1,R-P0037,12.781,12.7,conforme
2026-05-15,noche,L3,ENV-500,M-12,8,R-P0037,24.524,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,5,R-P0037,23.975,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.429,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.542,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.604,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,7,R-P0037,24.257,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.425,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,23.904,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,4,R-P0037,24.696,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,24.324,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,25.069,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,8,R-P0037,24.266,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,7,R-P0037,24.442,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,3,R-P0037,24.761,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,24.338,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,5,R-P0037,24.531,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,8,R-P0037,24.373,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,4,R-P0037,24.253,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,7,R-P0037,24.644,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,1,R-P0037,25.061,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.468,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,8,R-P0037,24.256,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,7,R-P0037,24.225,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,24.537,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,1,R-P0037,24.715,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,24.307,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.431,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,2,R-P0037,24.321,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,5,R-P0037,24.725,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,7,R-P0037,24.48,24.5,conforme
2026-05-15,noche,L3,ENV-500,M-12,6,R-P0037,24.176,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,4,R-P0037,26.878,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,5,R-P0037,26.334,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,8,R-P0037,26.441,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,4,R-P0037,26.345,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,3,R-P0037,26.153,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,7,R-P0037,26.027,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,1,R-P0037,26.558,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,1,R-P0037,26.583,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,3,R-P0037,26.128,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,5,R-P0037,26.335,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,8,R-P0037,26.276,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,6,R-P0037,26.327,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,5,R-P0037,25.508,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,6,R-P0037,25.818,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,5,R-P0037,25.026,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,1,R-P0037,26.708,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,2,R-P0037,26.765,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,3,R-P0037,26.094,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,8,R-P0037,26.249,24.5,conforme
2026-05-16,mañana,L1,ENV-500,M-12,6,R-P0037,26.383,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.72,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,7,R-P0037,24.561,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,7,R-P0037,22.984,24.5,no conforme
2026-05-16,mañana,L3,ENV-500,M-12,4,R-P0037,24.484,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,4,R-P0037,24.45,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,4,R-P0037,24.593,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,7,R-P0037,24.121,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,5,R-P0037,24.828,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,5,R-P0037,24.694,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,2,R-P0037,24.334,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,5,R-P0037,23.805,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.968,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.372,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.477,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,7,R-P0037,24.322,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,8,R-P0037,24.357,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,7,R-P0037,24.445,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,4,R-P0037,24.718,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,5,R-P0037,24.167,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,2,R-P0037,24.35,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.908,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,6,R-P0037,24.559,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,8,R-P0037,24.551,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,3,R-P0037,24.634,24.5,conforme
2026-05-16,mañana,L3,ENV-500,M-12,1,R-P0037,24.376,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.112,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,26.245,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,26.714,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,7,R-P0037,26.381,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,7,R-P0037,26.561,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,6,R-P0037,26.837,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,5,R-P0037,25.875,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.613,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,2,R-P0037,26.903,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,4,R-P0037,26.496,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,4,R-P0037,26.002,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,6,R-P0037,25.948,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.188,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,25.958,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,6,R-P0037,26.471,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,2,R-P0037,25.633,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,26.304,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,4,R-P0037,26.499,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,7,R-P0037,26.434,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,7,R-P0037,26.402,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,6,R-P0037,27.075,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,7,R-P0037,25.871,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,26.224,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,2,R-P0037,26.435,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.452,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,6,R-P0037,26.49,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.776,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,1,R-P0037,26.334,24.5,conforme
2026-05-16,tarde,L1,ENV-500,M-12,3,R-P0037,26.603,24.5,conforme
2026-05-16,tarde,L2,BAN-250,M-09,2,R-P0037,12.656,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,3,R-P0037,12.773,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,11,R-P0037,12.887,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,12.834,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,5,R-P0037,12.814,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,5,R-P0037,12.765,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,11,R-P0037,12.716,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,6,R-P0037,12.453,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,9,R-P0037,12.701,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,4,R-P0037,12.643,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,6,R-P0037,12.764,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,13.027,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,12.527,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,7,R-P0037,13.442,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,12,R-P0037,12.669,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,12.65,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,3,R-P0037,12.783,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,10,R-P0037,12.711,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,2,R-P0037,12.574,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,12.617,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,8,R-P0037,12.581,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,6,R-P0037,12.919,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,7,R-P0037,13.589,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,9,R-P0037,12.89,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,11,R-P0037,12.597,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,6,R-P0037,12.658,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,6,R-P0037,12.723,12.7,conforme
2026-05-16,tarde,L2,BAN-250,M-09,7,R-P0037,13.619,12.7,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.147,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,7,R-P0037,26.345,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.741,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,1,R-P0037,26.451,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.401,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.572,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,8,R-P0037,26.317,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,7,R-P0037,26.088,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,5,R-P0037,26.016,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,4,R-P0037,26.447,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,7,R-P0037,26.477,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.513,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,3,R-P0037,26.147,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,3,R-P0037,26.288,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,7,R-P0037,25.614,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.578,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,2,R-P0037,26.207,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,2,R-P0037,26.671,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,5,R-P0037,26.3,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,6,R-P0037,26.404,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,1,R-P0037,26.75,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,7,R-P0037,25.444,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,4,R-P0037,26.554,24.5,conforme
2026-05-16,noche,L1,ENV-500,M-12,5,R-P0037,26.006,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,2,R-P0037,24.204,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,8,R-P0037,24.357,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,7,R-P0037,24.569,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,4,R-P0037,24.578,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,23.407,24.5,no conforme
2026-05-16,noche,L3,ENV-500,M-12,1,R-P0037,24.603,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,24.366,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,24.673,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,3,R-P0037,24.534,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,24.966,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,2,R-P0037,24.466,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,7,R-P0037,24.203,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,3,R-P0037,24.637,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,6,R-P0037,24.274,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,24.287,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,5,R-P0037,24.481,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,8,R-P0037,24.084,24.5,conforme
2026-05-16,noche,L3,ENV-500,M-12,6,R-P0037,24.307,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,26.128,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,2,R-P0037,25.941,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,26.226,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,26.167,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,25.86,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,26.541,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,6,R-P0037,26.542,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,1,R-P0037,26.642,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,26.223,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,25.147,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,25.855,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,2,R-P0037,25.804,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,26.405,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,8,R-P0037,26.56,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,1,R-P0037,26.318,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,25.974,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,6,R-P0037,26.324,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,25.974,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,3,R-P0037,26.207,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,1,R-P0037,26.177,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,7,R-P0037,25.803,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,2,R-P0037,26.641,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,6,R-P0037,26.7,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,2,R-P0037,26.543,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,6,R-P0037,26.68,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,6,R-P0037,26.337,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,2,R-P0037,26.307,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,8,R-P0037,26.891,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,1,R-P0037,26.0,24.5,conforme
2026-05-17,mañana,L1,ENV-500,M-12,8,R-P0037,26.334,24.5,conforme
2026-05-17,mañana,L2,BAN-250,M-09,5,R-P0037,12.85,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,6,R-P0037,12.613,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,12,R-P0037,12.86,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,12,R-P0037,12.834,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,12,R-P0037,12.662,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,12,R-P0037,12.81,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,5,R-P0037,12.921,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,2,R-P0037,12.914,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,2,R-P0037,12.818,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,7,R-P0037,13.404,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,7,R-P0037,13.702,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,9,R-P0037,12.797,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,6,R-P0037,12.452,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,6,R-P0037,12.662,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,6,R-P0037,12.718,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,2,R-P0037,12.764,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,8,R-P0037,12.727,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,9,R-P0037,12.81,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,3,R-P0037,12.662,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,10,R-P0037,12.72,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,5,R-P0037,12.505,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,2,R-P0037,12.546,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,9,R-P0037,12.461,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,8,R-P0037,12.767,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,3,R-P0037,12.753,12.7,conforme
2026-05-17,mañana,L2,BAN-250,M-09,10,R-P0037,13.106,12.7,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.519,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,7,R-P0037,23.582,24.5,no conforme
2026-05-17,mañana,L3,ENV-500,M-12,1,R-P0037,24.436,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.902,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,2,R-P0037,24.823,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,2,R-P0037,24.328,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,1,R-P0037,24.281,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,3,R-P0037,24.388,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,1,R-P0037,24.436,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.324,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,4,R-P0037,24.393,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,4,R-P0037,24.506,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,2,R-P0037,24.477,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,2,R-P0037,24.118,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,23.924,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,7,R-P0037,24.855,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.398,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.476,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,1,R-P0037,24.45,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,3,R-P0037,24.466,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,4,R-P0037,24.343,24.5,conforme
2026-05-17,mañana,L3,ENV-500,M-12,8,R-P0037,24.856,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,5,R-P0037,26.218,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,4,R-P0037,26.132,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,7,R-P0037,26.59,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,7,R-P0037,25.867,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,1,R-P0037,26.617,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,1,R-P0037,25.945,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,8,R-P0037,26.424,24.5,conforme
2026-05-17,tarde,L1,ENV-500,M-12,8,R-P0037,26.046,24.5,conforme
