fecha,hora,turno,linea,sku,origen,tipo_evento,descripcion,firmado_por
2026-05-11,14:05,tarde,L1,ENV-1000,Bitácora,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-05-11,17:51,tarde,L1,ENV-1000,HMI,Paro no programado,paro por falta de resina en tolva,D. Valencia
2026-05-11,19:06,tarde,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-05-11,20:17,tarde,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-05-11,20:39,tarde,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-05-12,00:19,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-12,01:26,noche,L1,ENV-1000,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-05-12,01:53,noche,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-05-12,02:54,noche,L1,ENV-1000,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,L. Betancur
2026-05-12,04:00,noche,L3,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-05-12,04:52,noche,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-05-12,05:38,noche,L3,ENV-500,Bitácora,Paro no programado,paro eléctrico breve,A. Quintero
2026-05-12,06:10,mañana,L2,TAP-38,HMI,Alarma HMI,alarma de dosificador,D. Valencia
2026-05-12,06:12,mañana,L1,ENV-1000,HMI,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-12,08:20,mañana,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-05-12,08:56,mañana,L2,TAP-38,Bitácora,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-05-12,10:13,mañana,L1,ENV-1000,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-05-12,13:18,mañana,L1,ENV-1000,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-05-12,16:14,tarde,L3,ENV-500,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-05-12,17:03,tarde,L2,TAP-38,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-05-12,17:24,tarde,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-12,17:38,tarde,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-05-12,20:41,tarde,L3,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-05-12,22:50,noche,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-05-12,23:01,noche,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-12,23:46,noche,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-05-13,00:10,noche,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-13,00:17,noche,L2,TAP-38,Bitácora,Paro no programado,paro eléctrico breve,D. Valencia
2026-05-13,01:03,noche,L2,TAP-38,Bitácora,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-05-13,01:44,noche,L2,TAP-38,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-05-13,02:15,noche,L2,TAP-38,HMI,Alarma HMI,alarma de temperatura de zona 3,L. Betancur
2026-05-13,07:18,mañana,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-05-13,08:42,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro por atasco en la banda de salida,J. Peláez
2026-05-13,09:52,mañana,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,C. Ramírez
2026-05-13,10:13,mañana,L1,ENV-1000,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-05-13,11:35,mañana,L2,TAP-38,HMI,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-05-13,11:56,mañana,L3,ENV-500,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-05-13,11:59,mañana,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-05-13,12:28,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,C. Ramírez
2026-05-13,12:40,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro eléctrico breve,L. Betancur
2026-05-13,19:17,tarde,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-05-13,21:08,tarde,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-05-13,22:01,noche,L1,ENV-1000,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-05-13,22:52,noche,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-14,00:11,noche,L1,ENV-1000,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-05-14,01:06,noche,L3,ENV-500,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-05-14,01:54,noche,L1,ENV-1000,HMI,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-05-14,04:18,noche,L1,ENV-1000,HMI,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-14,04:46,noche,L1,ENV-1000,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-14,05:56,noche,L3,ENV-500,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-05-14,07:31,mañana,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-05-14,09:28,mañana,L3,ENV-500,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,M. Ocampo
2026-05-14,12:51,mañana,L3,ENV-500,Bitácora,Arranque de turno,arranque normal del equipo,D. Valencia
2026-05-14,14:08,tarde,L1,ENV-1000,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",M. Ocampo
2026-05-14,15:09,tarde,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-05-14,15:26,tarde,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-05-14,15:52,tarde,L2,TAP-38,Bitácora,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-14,16:37,tarde,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-14,16:53,tarde,L3,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-05-14,17:20,tarde,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-05-14,17:46,tarde,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-05-14,17:48,tarde,L1,ENV-1000,Bitácora,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-05-14,18:52,tarde,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-05-14,19:43,tarde,L1,ENV-1000,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-05-14,19:44,tarde,L1,ENV-1000,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-05-14,19:52,tarde,L2,TAP-38,Bitácora,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-05-14,22:43,noche,L1,ENV-1000,Bitácora,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-05-15,01:05,noche,L3,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-05-15,02:27,noche,L1,ENV-1000,Bitácora,Arranque de turno,arranque normal del equipo,D. Valencia
2026-05-15,04:35,noche,L2,BAN-250,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-05-15,04:58,noche,L1,ENV-1000,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-05-15,05:09,noche,L3,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-05-15,05:31,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-05-15,06:47,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-05-15,07:49,mañana,L3,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-05-15,08:39,mañana,L1,ENV-1000,Bitácora,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-05-15,11:43,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-05-15,11:50,mañana,L3,ENV-500,HMI,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-15,14:24,tarde,L1,ENV-1000,Bitácora,Paro no programado,paro eléctrico breve,C. Ramírez
2026-05-15,14:31,tarde,L2,BAN-250,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-05-15,14:49,tarde,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-05-15,15:04,tarde,L2,BAN-250,Bitácora,Paro no programado,paro eléctrico breve,C. Ramírez
2026-05-15,15:16,tarde,L2,BAN-250,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-05-15,15:31,tarde,L3,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-05-15,15:42,tarde,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-05-15,15:49,tarde,L3,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,C. Ramírez
2026-05-15,16:35,tarde,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-15,16:46,tarde,L1,ENV-1000,Bitácora,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-05-15,16:59,tarde,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-15,17:40,tarde,L2,BAN-250,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-05-15,17:44,tarde,L3,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,A. Quintero
2026-05-15,18:59,tarde,L1,ENV-1000,HMI,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-15,20:12,tarde,L1,ENV-1000,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",M. Ocampo
2026-05-15,22:30,noche,L2,BAN-250,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-05-16,00:05,noche,L1,ENV-500,Bitácora,Arranque de turno,arranque normal del equipo,L. Betancur
2026-05-16,00:48,noche,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-05-16,01:17,noche,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,A. Quintero
2026-05-16,03:10,noche,L1,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-05-16,04:06,noche,L1,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-05-16,07:22,mañana,L1,ENV-500,HMI,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-16,08:59,mañana,L1,ENV-500,HMI,Arranque de turno,arranque normal del equipo,L. Betancur
2026-05-16,09:01,mañana,L1,ENV-500,Bitácora,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-05-16,10:29,mañana,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-05-16,11:44,mañana,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-05-16,12:23,mañana,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-05-16,12:25,mañana,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-05-16,13:35,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-05-16,15:19,tarde,L1,ENV-500,Bitácora,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-05-16,16:21,tarde,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-05-16,16:50,tarde,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-16,17:03,tarde,L1,ENV-500,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,C. Ramírez
2026-05-16,19:04,tarde,L2,BAN-250,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,J. Peláez
2026-05-16,19:10,tarde,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-05-16,20:40,tarde,L2,BAN-250,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-05-16,22:10,noche,L3,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-05-17,00:55,noche,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-05-17,01:29,noche,L3,ENV-500,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-05-17,01:44,noche,L3,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-05-17,01:53,noche,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-05-17,03:09,noche,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-05-17,03:37,noche,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-05-17,05:32,noche,L2,BAN-250,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-05-17,08:08,mañana,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-05-17,08:09,mañana,L1,ENV-500,HMI,Paro no programado,paro eléctrico breve,C. Ramírez
2026-05-17,08:10,mañana,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-05-17,08:47,mañana,L1,ENV-500,Bitácora,Alarma HMI,alarma de dosificador,M. Ocampo
2026-05-17,09:07,mañana,L2,BAN-250,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-05-17,09:17,mañana,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-17,09:23,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-05-17,09:41,mañana,L1,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-05-17,10:19,mañana,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-05-17,10:48,mañana,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-05-17,12:29,mañana,L3,ENV-500,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-05-17,12:58,mañana,L2,BAN-250,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-05-17,14:21,tarde,L2,BAN-250,Bitácora,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-05-17,14:35,tarde,L1,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-05-17,15:41,tarde,L1,ENV-500,HMI,Arranque de turno,arranque normal del equipo,J. Peláez
2026-05-17,16:24,tarde,L1,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,J. Peláez
2026-05-17,16:52,tarde,L1,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-05-17,18:14,tarde,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-17,20:03,tarde,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-05-17,23:34,noche,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-05-18,00:10,noche,L3,GAL-3800,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-05-18,00:17,noche,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-05-18,01:36,noche,L2,BAN-250,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-05-18,01:36,noche,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-05-18,02:00,noche,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-05-18,02:33,noche,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-05-18,02:52,noche,L3,GAL-3800,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,D. Valencia
2026-05-18,03:31,noche,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-05-18,04:54,noche,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-05-18,04:54,noche,L3,GAL-3800,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-05-18,06:22,mañana,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-05-18,07:59,mañana,L1,ENV-500,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-05-18,08:26,mañana,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-05-18,09:54,mañana,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-05-18,10:19,mañana,L3,GAL-3800,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-05-18,11:54,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-05-18,12:51,mañana,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-05-18,15:52,tarde,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-05-18,17:15,tarde,L3,GAL-3800,Bitácora,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-05-19,02:32,noche,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-19,03:45,noche,L3,GAL-3800,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-05-19,05:13,noche,L3,GAL-3800,HMI,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-19,07:12,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-05-19,07:32,mañana,L3,GAL-3800,HMI,Arranque de turno,arranque normal del equipo,L. Betancur
2026-05-19,09:58,mañana,L3,GAL-3800,HMI,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-05-19,10:46,mañana,L3,GAL-3800,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-05-19,10:56,mañana,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-05-19,18:04,tarde,L1,ENV-500,Bitácora,Alarma HMI,alarma de dosificador,C. Ramírez
2026-05-19,18:23,tarde,L1,ENV-500,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-05-19,18:31,tarde,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-05-19,18:36,tarde,L2,BAN-250,Bitácora,Arranque de turno,arranque normal del equipo,A. Quintero
2026-05-19,20:28,tarde,L2,BAN-250,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-05-19,21:09,tarde,L1,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-05-19,21:43,tarde,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-05-19,23:22,noche,L3,GAL-3800,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-05-20,00:21,noche,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-05-20,01:48,noche,L3,GAL-3800,HMI,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-05-20,02:56,noche,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-05-20,03:31,noche,L1,ENV-1000,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-05-20,04:58,noche,L3,GAL-3800,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-05-20,05:31,noche,L3,GAL-3800,Bitácora,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-05-20,05:39,noche,L2,TAP-38,HMI,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-05-20,05:39,noche,L2,TAP-38,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-05-20,06:11,mañana,L3,GAL-3800,Bitácora,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-05-20,06:27,mañana,L2,TAP-38,HMI,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
